,age,gender,degree,extra_degree,nationality,married,experience,qualified
18425,26.0,0.0,0.0,0.0,1.0,0.0,3.0,0
18426,57.0,1.0,1.0,1.0,1.0,0.0,28.0,1
18427,40.0,0.0,1.0,0.0,0.0,1.0,2.0,0
18428,37.0,0.0,1.0,0.0,1.0,1.0,13.0,1
18429,60.0,1.0,0.0,0.0,0.0,0.0,14.0,0
18430,37.0,0.0,1.0,1.0,0.0,1.0,12.0,1
18431,37.0,0.0,1.0,0.0,0.0,0.0,2.0,0
18432,25.0,0.0,1.0,0.0,0.0,1.0,3.0,1
18433,30.0,0.0,0.0,0.0,0.0,0.0,7.0,0
18434,33.0,1.0,1.0,0.0,0.0,0.0,8.0,0
18435,47.0,0.0,0.0,0.0,1.0,1.0,28.0,1
18436,49.0,1.0,1.0,0.0,0.0,1.0,26.0,1
18437,52.0,1.0,0.0,0.0,1.0,1.0,23.0,0
18438,22.0,0.0,1.0,1.0,1.0,0.0,0.0,1
18439,59.0,0.0,1.0,1.0,0.0,0.0,34.0,1
18440,41.0,0.0,0.0,0.0,1.0,1.0,14.0,0
18441,53.0,0.0,1.0,0.0,0.0,1.0,24.0,1
18442,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0
18443,37.0,0.0,1.0,1.0,0.0,0.0,4.0,1
18444,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0
18445,27.0,1.0,1.0,1.0,1.0,0.0,1.0,0
18446,36.0,0.0,0.0,0.0,0.0,0.0,12.0,0
18447,39.0,0.0,1.0,0.0,0.0,0.0,10.0,1
18448,47.0,0.0,1.0,1.0,0.0,1.0,13.0,1
18449,37.0,1.0,0.0,0.0,0.0,0.0,8.0,0
18450,27.0,0.0,1.0,1.0,0.0,0.0,4.0,1
18451,61.0,0.0,0.0,0.0,0.0,1.0,19.0,0
18452,22.0,1.0,0.0,0.0,1.0,0.0,1.0,0
18453,55.0,1.0,1.0,0.0,1.0,0.0,14.0,0
18454,49.0,0.0,0.0,0.0,1.0,1.0,16.0,0
18455,47.0,0.0,1.0,0.0,0.0,1.0,9.0,0
18456,29.0,1.0,0.0,0.0,1.0,1.0,9.0,0
18457,35.0,0.0,1.0,1.0,0.0,0.0,9.0,1
18458,49.0,1.0,1.0,1.0,1.0,0.0,12.0,1
18459,28.0,1.0,1.0,1.0,1.0,0.0,2.0,0
18460,25.0,1.0,1.0,1.0,1.0,0.0,2.0,0
18461,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0
18462,39.0,0.0,0.0,0.0,0.0,1.0,12.0,0
18463,42.0,0.0,1.0,1.0,1.0,0.0,16.0,1
18464,59.0,1.0,1.0,1.0,0.0,1.0,8.0,0
18465,64.0,1.0,1.0,0.0,0.0,0.0,39.0,1
18466,54.0,0.0,0.0,0.0,1.0,1.0,20.0,0
18467,20.0,1.0,0.0,0.0,1.0,0.0,2.0,0
18468,36.0,1.0,1.0,1.0,0.0,0.0,9.0,1
18469,29.0,0.0,0.0,0.0,0.0,0.0,9.0,0
18470,41.0,0.0,1.0,1.0,0.0,0.0,15.0,1
18471,37.0,1.0,1.0,1.0,1.0,0.0,13.0,1
18472,60.0,0.0,1.0,0.0,1.0,1.0,39.0,1
18473,63.0,0.0,0.0,0.0,1.0,0.0,40.0,1
18474,50.0,0.0,0.0,0.0,1.0,0.0,29.0,0
18475,35.0,1.0,1.0,1.0,0.0,1.0,9.0,1
18476,59.0,1.0,1.0,1.0,0.0,0.0,33.0,1
18477,57.0,0.0,1.0,1.0,0.0,1.0,31.0,1
18478,36.0,1.0,1.0,0.0,1.0,1.0,15.0,1
18479,23.0,0.0,0.0,0.0,1.0,0.0,5.0,0
18480,32.0,1.0,1.0,0.0,0.0,0.0,11.0,1
18481,38.0,1.0,1.0,1.0,0.0,0.0,9.0,1
18482,51.0,0.0,1.0,1.0,0.0,0.0,21.0,1
18483,60.0,0.0,1.0,0.0,1.0,0.0,36.0,1
18484,45.0,0.0,0.0,0.0,0.0,1.0,14.0,0
18485,47.0,0.0,0.0,0.0,1.0,0.0,27.0,1
18486,29.0,0.0,1.0,1.0,1.0,0.0,6.0,1
18487,44.0,0.0,1.0,1.0,1.0,1.0,11.0,1
18488,50.0,1.0,0.0,0.0,1.0,0.0,30.0,0
18489,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18490,40.0,1.0,1.0,1.0,1.0,0.0,8.0,1
18491,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0
18492,57.0,1.0,1.0,1.0,0.0,1.0,19.0,1
18493,25.0,1.0,1.0,1.0,1.0,0.0,1.0,0
18494,43.0,1.0,0.0,0.0,0.0,1.0,25.0,0
18495,21.0,1.0,1.0,0.0,1.0,0.0,0.0,0
18496,27.0,0.0,1.0,1.0,0.0,0.0,4.0,1
18497,37.0,1.0,0.0,0.0,1.0,0.0,18.0,0
18498,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0
18499,61.0,1.0,0.0,0.0,0.0,0.0,39.0,0
18500,49.0,1.0,1.0,1.0,0.0,1.0,16.0,1
18501,61.0,0.0,0.0,0.0,0.0,1.0,24.0,0
18502,38.0,1.0,1.0,1.0,0.0,0.0,15.0,1
18503,43.0,0.0,0.0,0.0,0.0,1.0,22.0,1
18504,60.0,0.0,0.0,0.0,1.0,1.0,34.0,0
18505,40.0,1.0,1.0,1.0,0.0,1.0,7.0,1
18506,26.0,0.0,1.0,1.0,1.0,1.0,1.0,1
18507,46.0,0.0,1.0,1.0,0.0,0.0,23.0,1
18508,29.0,0.0,0.0,0.0,1.0,0.0,8.0,0
18509,30.0,0.0,1.0,0.0,1.0,0.0,5.0,0
18510,27.0,0.0,1.0,0.0,0.0,0.0,5.0,1
18511,42.0,1.0,1.0,1.0,1.0,1.0,9.0,1
18512,34.0,0.0,1.0,1.0,0.0,0.0,9.0,1
18513,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0
18514,22.0,0.0,0.0,0.0,0.0,0.0,4.0,0
18515,34.0,0.0,1.0,0.0,1.0,0.0,13.0,1
18516,32.0,0.0,0.0,0.0,0.0,0.0,12.0,0
18517,54.0,0.0,1.0,1.0,0.0,1.0,20.0,1
18518,64.0,1.0,0.0,0.0,1.0,1.0,42.0,0
18519,58.0,1.0,1.0,1.0,1.0,0.0,32.0,1
18520,42.0,1.0,1.0,1.0,0.0,1.0,9.0,1
18521,36.0,0.0,0.0,0.0,0.0,0.0,12.0,0
18522,22.0,1.0,1.0,0.0,1.0,0.0,1.0,0
18523,60.0,0.0,0.0,0.0,0.0,0.0,4.0,0
18524,43.0,1.0,1.0,1.0,1.0,0.0,11.0,1
18525,40.0,1.0,1.0,1.0,1.0,1.0,10.0,1
18526,21.0,1.0,0.0,0.0,0.0,0.0,3.0,0
18527,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0
18528,51.0,1.0,0.0,0.0,0.0,1.0,7.0,0
18529,52.0,1.0,1.0,1.0,0.0,1.0,23.0,1
18530,28.0,1.0,1.0,1.0,0.0,0.0,2.0,0
18531,29.0,0.0,1.0,0.0,1.0,0.0,6.0,1
18532,38.0,1.0,0.0,0.0,1.0,1.0,10.0,0
18533,35.0,0.0,1.0,1.0,0.0,1.0,6.0,1
18534,33.0,1.0,1.0,1.0,0.0,1.0,7.0,1
18535,63.0,0.0,1.0,1.0,0.0,0.0,11.0,1
18536,32.0,0.0,1.0,1.0,1.0,1.0,3.0,1
18537,47.0,1.0,0.0,0.0,0.0,0.0,26.0,0
18538,45.0,1.0,1.0,1.0,0.0,0.0,18.0,1
18539,41.0,0.0,1.0,1.0,0.0,1.0,17.0,1
18540,40.0,0.0,1.0,1.0,1.0,1.0,13.0,1
18541,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0
18542,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0
18543,30.0,1.0,1.0,1.0,0.0,0.0,4.0,0
18544,35.0,1.0,0.0,0.0,1.0,1.0,4.0,0
18545,39.0,0.0,1.0,1.0,0.0,1.0,14.0,1
18546,58.0,0.0,1.0,1.0,0.0,0.0,33.0,1
18547,28.0,0.0,1.0,1.0,1.0,0.0,4.0,1
18548,21.0,0.0,1.0,1.0,1.0,0.0,0.0,1
18549,28.0,1.0,1.0,1.0,1.0,0.0,2.0,0
18550,52.0,1.0,1.0,0.0,1.0,0.0,10.0,0
18551,24.0,1.0,0.0,0.0,1.0,0.0,1.0,0
18552,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0
18553,35.0,1.0,1.0,1.0,1.0,0.0,9.0,1
18554,60.0,0.0,0.0,0.0,1.0,1.0,30.0,0
18555,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0
18556,24.0,0.0,0.0,0.0,0.0,0.0,5.0,0
18557,57.0,1.0,1.0,1.0,0.0,1.0,27.0,1
18558,43.0,0.0,1.0,0.0,0.0,0.0,15.0,1
18559,36.0,1.0,1.0,1.0,0.0,1.0,13.0,1
18560,21.0,1.0,1.0,0.0,1.0,0.0,0.0,0
18561,43.0,1.0,1.0,1.0,0.0,0.0,18.0,1
18562,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0
18563,56.0,1.0,1.0,1.0,0.0,0.0,33.0,1
18564,38.0,1.0,0.0,0.0,0.0,1.0,11.0,0
18565,19.0,1.0,0.0,0.0,1.0,0.0,1.0,0
18566,30.0,1.0,1.0,0.0,1.0,0.0,5.0,0
18567,41.0,0.0,1.0,1.0,0.0,0.0,11.0,1
18568,37.0,0.0,1.0,1.0,1.0,0.0,10.0,1
18569,59.0,1.0,0.0,0.0,1.0,1.0,20.0,0
18570,42.0,1.0,1.0,1.0,0.0,0.0,15.0,1
18571,46.0,1.0,1.0,0.0,0.0,1.0,14.0,1
18572,43.0,1.0,1.0,1.0,0.0,1.0,18.0,1
18573,40.0,1.0,0.0,0.0,0.0,0.0,6.0,0
18574,51.0,0.0,1.0,0.0,0.0,0.0,24.0,1
18575,48.0,1.0,1.0,1.0,1.0,1.0,25.0,1
18576,33.0,0.0,0.0,0.0,1.0,0.0,14.0,0
18577,31.0,0.0,1.0,0.0,0.0,0.0,4.0,0
18578,35.0,0.0,1.0,0.0,0.0,0.0,13.0,1
18579,58.0,0.0,0.0,0.0,0.0,1.0,33.0,0
18580,49.0,0.0,0.0,0.0,1.0,1.0,21.0,0
18581,43.0,1.0,1.0,0.0,0.0,0.0,15.0,1
18582,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0
18583,27.0,1.0,0.0,0.0,1.0,1.0,6.0,0
18584,50.0,0.0,1.0,1.0,0.0,0.0,13.0,1
18585,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0
18586,62.0,1.0,0.0,0.0,0.0,0.0,38.0,0
18587,58.0,1.0,0.0,0.0,0.0,0.0,30.0,0
18588,55.0,1.0,1.0,0.0,0.0,1.0,28.0,1
18589,50.0,1.0,1.0,1.0,0.0,1.0,27.0,1
18590,40.0,0.0,0.0,0.0,0.0,0.0,13.0,0
18591,47.0,0.0,1.0,1.0,1.0,0.0,11.0,1
18592,43.0,0.0,1.0,0.0,1.0,0.0,5.0,0
18593,27.0,1.0,0.0,0.0,0.0,0.0,8.0,0
18594,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0
18595,50.0,0.0,1.0,0.0,0.0,0.0,25.0,1
18596,41.0,0.0,1.0,0.0,1.0,1.0,19.0,1
18597,32.0,1.0,0.0,0.0,0.0,0.0,3.0,0
18598,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18599,44.0,1.0,1.0,1.0,0.0,0.0,15.0,1
18600,34.0,1.0,1.0,1.0,0.0,0.0,7.0,1
18601,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0
18602,59.0,0.0,1.0,1.0,0.0,1.0,19.0,1
18603,52.0,1.0,0.0,0.0,0.0,1.0,25.0,0
18604,34.0,0.0,1.0,1.0,0.0,0.0,6.0,1
18605,43.0,0.0,0.0,0.0,1.0,1.0,10.0,0
18606,41.0,1.0,0.0,0.0,0.0,0.0,3.0,0
18607,51.0,1.0,0.0,0.0,0.0,0.0,19.0,0
18608,25.0,1.0,0.0,0.0,1.0,0.0,1.0,0
18609,38.0,1.0,1.0,0.0,0.0,1.0,17.0,1
18610,40.0,0.0,1.0,1.0,1.0,1.0,16.0,1
18611,55.0,1.0,1.0,1.0,0.0,1.0,28.0,1
18612,43.0,1.0,0.0,0.0,0.0,1.0,3.0,0
18613,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0
18614,51.0,1.0,0.0,0.0,0.0,1.0,18.0,0
18615,52.0,1.0,0.0,0.0,0.0,1.0,26.0,0
18616,58.0,0.0,1.0,1.0,0.0,1.0,30.0,1
18617,37.0,0.0,0.0,0.0,1.0,0.0,11.0,0
18618,33.0,0.0,1.0,0.0,0.0,0.0,12.0,1
18619,27.0,1.0,1.0,0.0,1.0,0.0,6.0,1
18620,39.0,0.0,1.0,1.0,0.0,1.0,15.0,1
18621,50.0,1.0,1.0,0.0,1.0,1.0,22.0,1
18622,44.0,0.0,1.0,1.0,1.0,1.0,16.0,1
18623,36.0,1.0,1.0,1.0,1.0,1.0,13.0,1
18624,35.0,0.0,0.0,0.0,1.0,0.0,5.0,0
18625,25.0,0.0,0.0,0.0,1.0,0.0,3.0,0
18626,25.0,1.0,0.0,0.0,0.0,0.0,4.0,0
18627,33.0,0.0,1.0,1.0,0.0,0.0,8.0,1
18628,48.0,0.0,0.0,0.0,1.0,1.0,24.0,0
18629,30.0,0.0,1.0,1.0,0.0,1.0,6.0,1
18630,42.0,0.0,1.0,1.0,0.0,1.0,16.0,1
18631,27.0,0.0,1.0,1.0,0.0,0.0,2.0,1
18632,53.0,0.0,1.0,1.0,0.0,1.0,25.0,1
18633,34.0,0.0,1.0,0.0,1.0,1.0,7.0,1
18634,25.0,1.0,1.0,0.0,1.0,0.0,4.0,0
18635,50.0,1.0,1.0,1.0,1.0,0.0,27.0,1
18636,46.0,1.0,1.0,0.0,0.0,1.0,24.0,1
18637,44.0,1.0,0.0,0.0,0.0,1.0,18.0,0
18638,33.0,0.0,1.0,1.0,0.0,0.0,6.0,1
18639,37.0,0.0,0.0,0.0,1.0,0.0,19.0,1
18640,34.0,0.0,0.0,0.0,1.0,1.0,13.0,0
18641,33.0,1.0,1.0,1.0,0.0,1.0,10.0,1
18642,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0
18643,31.0,0.0,0.0,0.0,0.0,0.0,5.0,0
18644,31.0,1.0,1.0,1.0,1.0,0.0,3.0,1
18645,20.0,0.0,1.0,1.0,0.0,0.0,0.0,1
18646,54.0,1.0,0.0,0.0,0.0,0.0,4.0,0
18647,39.0,0.0,1.0,1.0,0.0,0.0,10.0,1
18648,31.0,1.0,1.0,1.0,1.0,0.0,6.0,1
18649,50.0,1.0,0.0,0.0,1.0,1.0,3.0,0
18650,51.0,1.0,1.0,1.0,0.0,1.0,23.0,1
18651,29.0,0.0,1.0,0.0,1.0,1.0,7.0,1
18652,26.0,0.0,1.0,0.0,0.0,0.0,4.0,1
18653,46.0,0.0,1.0,1.0,0.0,0.0,6.0,1
18654,47.0,0.0,1.0,0.0,1.0,1.0,25.0,1
18655,48.0,0.0,1.0,0.0,1.0,0.0,19.0,1
18656,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0
18657,31.0,1.0,1.0,1.0,0.0,0.0,7.0,1
18658,55.0,0.0,0.0,0.0,0.0,1.0,32.0,0
18659,60.0,1.0,1.0,1.0,1.0,1.0,35.0,1
18660,27.0,0.0,1.0,0.0,1.0,0.0,6.0,1
18661,31.0,0.0,0.0,0.0,1.0,0.0,6.0,0
18662,35.0,1.0,1.0,0.0,0.0,1.0,0.0,0
18663,29.0,1.0,1.0,1.0,1.0,0.0,1.0,0
18664,47.0,0.0,1.0,0.0,1.0,0.0,24.0,1
18665,38.0,1.0,1.0,1.0,1.0,1.0,3.0,0
18666,38.0,1.0,0.0,0.0,0.0,1.0,13.0,0
18667,22.0,1.0,1.0,0.0,1.0,0.0,0.0,0
18668,64.0,0.0,0.0,0.0,1.0,0.0,34.0,0
18669,48.0,0.0,1.0,1.0,0.0,0.0,14.0,1
18670,34.0,1.0,0.0,0.0,1.0,0.0,10.0,0
18671,38.0,0.0,0.0,0.0,1.0,1.0,15.0,0
18672,27.0,0.0,1.0,0.0,0.0,0.0,2.0,0
18673,38.0,1.0,0.0,0.0,0.0,1.0,20.0,0
18674,42.0,0.0,1.0,1.0,0.0,0.0,14.0,1
18675,31.0,0.0,1.0,1.0,0.0,0.0,4.0,1
18676,47.0,0.0,0.0,0.0,0.0,1.0,6.0,0
18677,25.0,1.0,1.0,1.0,0.0,0.0,1.0,0
18678,39.0,0.0,0.0,0.0,0.0,0.0,20.0,1
18679,37.0,1.0,1.0,1.0,1.0,0.0,6.0,1
18680,34.0,1.0,1.0,1.0,1.0,1.0,9.0,1
18681,64.0,0.0,1.0,0.0,0.0,0.0,41.0,1
18682,37.0,1.0,0.0,0.0,0.0,1.0,16.0,0
18683,40.0,1.0,1.0,1.0,1.0,0.0,1.0,0
18684,42.0,0.0,1.0,1.0,0.0,1.0,13.0,1
18685,57.0,1.0,1.0,1.0,0.0,0.0,28.0,1
18686,21.0,0.0,1.0,1.0,0.0,0.0,0.0,1
18687,25.0,0.0,1.0,0.0,1.0,1.0,0.0,0
18688,62.0,1.0,0.0,0.0,0.0,0.0,28.0,0
18689,39.0,1.0,1.0,1.0,0.0,0.0,15.0,1
18690,42.0,1.0,1.0,0.0,0.0,0.0,9.0,0
18691,54.0,0.0,1.0,1.0,0.0,1.0,25.0,1
18692,37.0,0.0,1.0,1.0,0.0,1.0,13.0,1
18693,43.0,1.0,1.0,1.0,0.0,0.0,5.0,0
18694,30.0,0.0,1.0,0.0,0.0,0.0,6.0,1
18695,50.0,0.0,0.0,0.0,0.0,0.0,17.0,0
18696,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0
18697,36.0,0.0,1.0,0.0,0.0,0.0,9.0,1
18698,31.0,1.0,1.0,1.0,0.0,0.0,4.0,0
18699,53.0,1.0,0.0,0.0,1.0,0.0,33.0,0
18700,42.0,1.0,1.0,1.0,0.0,1.0,18.0,1
18701,46.0,0.0,0.0,0.0,0.0,1.0,2.0,0
18702,45.0,0.0,1.0,1.0,0.0,1.0,9.0,1
18703,31.0,0.0,1.0,1.0,0.0,0.0,5.0,1
18704,37.0,1.0,1.0,1.0,0.0,0.0,11.0,1
18705,46.0,1.0,0.0,0.0,1.0,1.0,21.0,0
18706,58.0,0.0,1.0,0.0,0.0,0.0,37.0,1
18707,37.0,0.0,1.0,1.0,0.0,0.0,7.0,1
18708,39.0,1.0,1.0,1.0,1.0,1.0,16.0,1
18709,59.0,1.0,1.0,0.0,0.0,0.0,19.0,0
18710,41.0,0.0,1.0,0.0,0.0,0.0,20.0,1
18711,28.0,1.0,1.0,1.0,1.0,0.0,4.0,1
18712,27.0,0.0,1.0,1.0,0.0,0.0,3.0,1
18713,45.0,0.0,0.0,0.0,0.0,0.0,24.0,1
18714,27.0,1.0,1.0,1.0,1.0,1.0,0.0,0
18715,37.0,0.0,1.0,1.0,0.0,1.0,9.0,1
18716,54.0,1.0,0.0,0.0,0.0,0.0,26.0,0
18717,41.0,0.0,0.0,0.0,1.0,0.0,16.0,0
18718,56.0,1.0,1.0,0.0,0.0,0.0,30.0,1
18719,54.0,1.0,1.0,1.0,0.0,0.0,26.0,1
18720,62.0,0.0,1.0,0.0,0.0,0.0,2.0,0
18721,24.0,1.0,1.0,0.0,1.0,0.0,3.0,0
18722,34.0,0.0,1.0,1.0,0.0,1.0,4.0,1
18723,30.0,1.0,1.0,0.0,0.0,0.0,9.0,1
18724,23.0,1.0,1.0,0.0,1.0,0.0,0.0,0
18725,36.0,0.0,1.0,1.0,1.0,1.0,6.0,1
18726,35.0,0.0,0.0,0.0,0.0,0.0,12.0,0
18727,46.0,1.0,0.0,0.0,0.0,0.0,25.0,0
18728,28.0,0.0,1.0,0.0,1.0,0.0,6.0,1
18729,45.0,0.0,1.0,1.0,1.0,0.0,12.0,1
18730,30.0,0.0,1.0,1.0,1.0,0.0,3.0,1
18731,39.0,1.0,1.0,1.0,0.0,0.0,15.0,1
18732,31.0,0.0,1.0,1.0,1.0,1.0,2.0,1
18733,52.0,0.0,0.0,0.0,1.0,1.0,32.0,0
18734,57.0,1.0,1.0,0.0,0.0,1.0,26.0,1
18735,56.0,0.0,0.0,0.0,1.0,1.0,34.0,0
18736,25.0,1.0,1.0,1.0,1.0,0.0,2.0,0
18737,42.0,0.0,1.0,1.0,0.0,1.0,19.0,1
18738,49.0,1.0,1.0,0.0,0.0,0.0,15.0,0
18739,21.0,1.0,0.0,0.0,1.0,0.0,3.0,0
18740,31.0,1.0,1.0,1.0,1.0,0.0,8.0,1
18741,52.0,1.0,1.0,1.0,0.0,1.0,29.0,1
18742,59.0,0.0,1.0,0.0,0.0,1.0,26.0,1
18743,60.0,1.0,1.0,0.0,0.0,1.0,12.0,0
18744,39.0,0.0,0.0,0.0,0.0,1.0,10.0,0
18745,31.0,1.0,1.0,0.0,0.0,0.0,5.0,0
18746,25.0,1.0,0.0,0.0,1.0,0.0,5.0,0
18747,32.0,1.0,0.0,0.0,0.0,0.0,3.0,0
18748,51.0,1.0,1.0,0.0,1.0,1.0,17.0,0
18749,28.0,1.0,0.0,0.0,0.0,0.0,10.0,0
18750,51.0,0.0,0.0,0.0,0.0,0.0,12.0,0
18751,58.0,1.0,0.0,0.0,0.0,1.0,32.0,0
18752,30.0,1.0,1.0,1.0,1.0,0.0,7.0,1
18753,55.0,0.0,1.0,1.0,1.0,1.0,31.0,1
18754,37.0,0.0,1.0,1.0,0.0,0.0,7.0,1
18755,57.0,0.0,0.0,0.0,1.0,0.0,29.0,0
18756,48.0,1.0,1.0,1.0,1.0,1.0,19.0,1
18757,48.0,1.0,1.0,1.0,0.0,1.0,7.0,1
18758,33.0,0.0,1.0,0.0,1.0,1.0,10.0,1
18759,19.0,1.0,0.0,0.0,1.0,0.0,1.0,0
18760,25.0,0.0,0.0,0.0,1.0,0.0,3.0,0
18761,30.0,1.0,1.0,1.0,0.0,1.0,7.0,1
18762,45.0,0.0,1.0,1.0,1.0,1.0,15.0,1
18763,33.0,0.0,0.0,0.0,1.0,1.0,8.0,0
18764,54.0,0.0,1.0,1.0,0.0,1.0,23.0,1
18765,52.0,1.0,1.0,0.0,0.0,0.0,18.0,0
18766,46.0,1.0,1.0,1.0,0.0,0.0,14.0,1
18767,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0
18768,40.0,0.0,0.0,0.0,0.0,1.0,13.0,0
18769,33.0,1.0,1.0,1.0,1.0,1.0,5.0,1
18770,39.0,0.0,0.0,0.0,1.0,1.0,20.0,0
18771,39.0,0.0,1.0,1.0,0.0,1.0,15.0,1
18772,24.0,0.0,1.0,0.0,0.0,0.0,3.0,1
18773,20.0,0.0,1.0,1.0,0.0,0.0,0.0,1
18774,60.0,1.0,1.0,0.0,0.0,1.0,31.0,1
18775,42.0,1.0,1.0,1.0,0.0,1.0,16.0,1
18776,44.0,0.0,1.0,1.0,0.0,0.0,8.0,1
18777,32.0,1.0,1.0,1.0,0.0,0.0,2.0,0
18778,53.0,0.0,1.0,0.0,1.0,1.0,10.0,0
18779,37.0,1.0,1.0,0.0,0.0,1.0,10.0,0
18780,31.0,1.0,1.0,1.0,0.0,0.0,8.0,1
18781,36.0,0.0,1.0,0.0,0.0,0.0,8.0,1
18782,25.0,0.0,1.0,1.0,0.0,0.0,2.0,1
18783,38.0,0.0,1.0,0.0,0.0,1.0,9.0,1
18784,39.0,0.0,0.0,0.0,1.0,0.0,7.0,0
18785,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0
18786,43.0,0.0,1.0,1.0,1.0,0.0,16.0,1
18787,22.0,0.0,1.0,1.0,0.0,0.0,0.0,1
18788,48.0,0.0,0.0,0.0,1.0,0.0,21.0,0
18789,43.0,1.0,1.0,1.0,0.0,1.0,20.0,1
18790,34.0,1.0,0.0,0.0,0.0,0.0,6.0,0
18791,53.0,1.0,0.0,0.0,0.0,0.0,31.0,0
18792,30.0,0.0,1.0,1.0,0.0,0.0,5.0,1
18793,35.0,0.0,0.0,0.0,1.0,1.0,8.0,0
18794,41.0,1.0,1.0,1.0,0.0,0.0,11.0,1
18795,63.0,1.0,0.0,0.0,1.0,1.0,15.0,0
18796,36.0,0.0,1.0,0.0,0.0,1.0,12.0,1
18797,58.0,0.0,0.0,0.0,1.0,1.0,24.0,0
18798,34.0,0.0,1.0,1.0,0.0,1.0,7.0,1
18799,49.0,1.0,1.0,1.0,0.0,1.0,26.0,1
18800,34.0,0.0,0.0,0.0,1.0,1.0,14.0,0
18801,52.0,1.0,1.0,1.0,0.0,0.0,24.0,1
18802,23.0,1.0,1.0,0.0,0.0,0.0,1.0,0
18803,32.0,0.0,0.0,0.0,1.0,0.0,5.0,0
18804,37.0,0.0,1.0,0.0,1.0,0.0,15.0,1
18805,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18806,22.0,1.0,0.0,0.0,1.0,0.0,1.0,0
18807,64.0,0.0,0.0,0.0,0.0,1.0,46.0,1
18808,31.0,1.0,0.0,0.0,1.0,1.0,12.0,0
18809,54.0,0.0,1.0,1.0,1.0,1.0,21.0,1
18810,55.0,1.0,1.0,1.0,0.0,0.0,31.0,1
18811,58.0,1.0,1.0,0.0,0.0,0.0,24.0,1
18812,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0
18813,58.0,0.0,1.0,1.0,0.0,0.0,2.0,0
18814,32.0,1.0,0.0,0.0,1.0,0.0,12.0,0
18815,33.0,0.0,1.0,1.0,0.0,0.0,8.0,1
18816,41.0,0.0,1.0,1.0,0.0,0.0,12.0,1
18817,30.0,0.0,0.0,0.0,0.0,1.0,6.0,0
18818,50.0,1.0,1.0,0.0,0.0,0.0,29.0,1
18819,38.0,1.0,1.0,0.0,0.0,1.0,11.0,1
18820,53.0,0.0,0.0,0.0,0.0,1.0,26.0,0
18821,33.0,0.0,0.0,0.0,1.0,0.0,10.0,0
18822,29.0,1.0,1.0,1.0,0.0,0.0,6.0,1
18823,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0
18824,37.0,0.0,0.0,0.0,1.0,0.0,6.0,0
18825,38.0,0.0,0.0,0.0,0.0,1.0,15.0,0
18826,39.0,0.0,1.0,1.0,0.0,1.0,2.0,0
18827,48.0,1.0,1.0,0.0,0.0,1.0,13.0,0
18828,37.0,0.0,1.0,1.0,1.0,1.0,6.0,1
18829,31.0,0.0,1.0,1.0,1.0,0.0,8.0,1
18830,33.0,1.0,1.0,0.0,0.0,0.0,3.0,0
18831,31.0,0.0,0.0,0.0,1.0,1.0,9.0,0
18832,42.0,1.0,0.0,0.0,1.0,1.0,22.0,0
18833,64.0,0.0,1.0,1.0,0.0,0.0,35.0,1
18834,37.0,0.0,1.0,0.0,0.0,1.0,5.0,0
18835,44.0,0.0,1.0,1.0,0.0,1.0,2.0,0
18836,30.0,0.0,0.0,0.0,0.0,0.0,9.0,0
18837,62.0,0.0,1.0,0.0,0.0,1.0,20.0,1
18838,47.0,0.0,0.0,0.0,0.0,0.0,6.0,0
18839,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0
18840,34.0,0.0,1.0,1.0,0.0,1.0,7.0,1
18841,38.0,0.0,1.0,1.0,1.0,0.0,13.0,1
18842,52.0,1.0,0.0,0.0,0.0,0.0,20.0,0
18843,35.0,1.0,1.0,1.0,0.0,1.0,2.0,0
18844,32.0,0.0,0.0,0.0,1.0,1.0,11.0,0
18845,63.0,1.0,1.0,0.0,0.0,0.0,18.0,0
18846,44.0,1.0,0.0,0.0,1.0,1.0,21.0,0
18847,56.0,1.0,0.0,0.0,0.0,0.0,24.0,0
